anomaly_type,agent_id,transaction_ids,description
velocity_spike,522a74ea-ac50-4e50-be1d-cb2790f06579,7633e3e4-f5b5-4332-89fe-8659012f6b60;d563f863-ce3c-4c77-8c0d-41976dd3281e;96e9a4f0-a927-4a6d-ae88-0cdb0340b561;9cdbf2e2-635a-4c3f-84b2-39237ec28f89;16648892-7990-44bd-b684-43201ee92e9d;bf69dd27-c271-41fd-988b-0df14024dfe1;48bfd6b5-5662-45d6-80c8-87f81ad40b38;102df5b5-f1b0-4c50-bebe-4125eb4ee396;37076643-6669-494b-93d4-bbbf1e33518d;8a306300-5256-44c5-bd44-ecc592bae88f;5b9bf654-fdc4-44e9-973c-a8dba47360dc;1331e2f9-7614-4538-aa51-ca1e28d08b25;aede259f-bd86-4120-9c23-a982315d35cd;ee4ac69f-c1e8-42b5-a29c-6694ba1c32b1;7867252c-2a05-4f6e-b51f-a276c43ac8e3;a26e6b7e-d4e1-4709-8191-827db67d89eb;995d0350-49de-43ee-8d51-30e11ef92c41;7c48d460-d892-42e3-adb5-a28b18122818;2bd7d2b4-11b4-4e26-9ce2-6e375eb68283;70049b3b-e66b-4925-b01f-c2f8aecb99bb;5325d43b-a650-4f4a-958b-dd131cab3daa;646fc083-81b7-4bc4-b1fe-2fa714f42548;e1263066-5bb3-45da-9b44-3cd05fed6929,Burst of 23 large cash-outs in under 1 hour
velocity_spike,cf623685-bcd0-424f-b2ad-dad395a6a56f,9cc0cd89-abf5-45fa-a0fb-9d5b4098c384;4a8573ea-15cf-4793-9a73-b120be3e3b26;6af32e2b-8ec2-4cb2-b0aa-1a95046ba17f;7c12e8a0-3ac4-4251-9969-ca9e10e89061;0ae046f7-767d-4c0d-97af-b23f43f71bcc;1025d3c5-5e06-48fd-a995-18c66e52d6fc;01c6b0df-3263-4975-aa8c-eaeea71c8247;efc1c307-6d7a-49cb-bc14-a1a50f35e2e0;9315fb24-201f-440c-b6b9-922ffa34eba0;25b741e0-66eb-441e-b077-c8db6e179432;83b5e7d9-1b45-4ceb-910e-f26ca1bbd0b4;30abbe9d-f10f-4ff1-ac17-9064dd3a0fd1;20b59644-23bd-49cb-84f2-056f759626cb;f3b4a6a3-9c98-4127-ba63-5cc32deec4fb;2670e9d1-1f48-4d1b-b2d5-8f3a9d120f81;cf0e70cd-ee87-46dc-b2d2-bb07b8f22df4;bb8d53fc-f304-4421-940b-dc004352624f;f5bffeb2-0194-400a-aef2-6bbdab6d3e39;a7081302-574f-4d3e-ac56-e31174bfa55b;6aaa1de5-d262-4e64-9f53-db1d32559cbf;2d168235-8c99-41ca-ad2f-867f6afaece0;153eb51f-1ca0-4e73-8a37-571d564d3abd,Burst of 22 large cash-outs in under 1 hour
velocity_spike,522a74ea-ac50-4e50-be1d-cb2790f06579,910a651d-6b14-4a31-b125-fa0171eba86a;d9503325-48ef-472a-8f97-4ce4d6744f1b;f3a7e81f-66a2-4ccb-8dc5-f7cb9c50b1db;89f53f7f-eb78-423f-a716-807c89f7f87b;cfeac243-2d8b-443b-b89f-b178d12e6a3b;a9d53dd6-e858-445a-887c-df38a09d3361;9712ea66-dbc2-4b03-b9b6-914aba15774c;13445ab2-a605-4c5a-8f38-db6d85afad36;74a51805-5f11-455b-b0f0-1661fe39751a;e83a650b-04e9-440f-81bc-c5c5b9955f3b;6bdcfb21-ab25-4975-b87f-cf9f3b145e72;8d111b80-c5e6-41bc-bedd-669ecb9de9c1;bd698389-8bed-4030-8bea-3d82f888cc84;fd6d1f35-2543-4870-88b3-486a20cac18a;70d8ba7d-199b-4227-9b0d-25a1b866cd38;d3378b5a-81cb-4cc0-a320-a44628c255df;57af27e1-4d7f-41b4-b47d-3df64970e366;621732b9-f755-4d46-89b7-831573735f63;93ff0f33-ada3-4ab2-8366-65457e0d3a62;ef1dd0e8-d702-480c-81bc-452cb9f6869f;a4786339-470e-44f7-adb0-59e600ab085e;79621cf4-5587-45a1-82f6-d9dbd13b21cd,Burst of 22 large cash-outs in under 1 hour
velocity_spike,4a3feed6-8d43-4a9e-9d76-1be4bfe739b1,5970c16e-99ae-4053-a617-fe3ca9f5b550;3a082618-95a3-4e59-8b4a-b33e8a2fe4f2;31069a0c-2b70-4f50-8e67-271a80f58243;1f871c59-ef2e-4450-bec4-dff2948d00d6;87eeb394-f2ae-4990-ad32-66b730611210;6cf08505-bd4e-4e18-951a-afe770916627;b6790595-f852-40e6-9fb1-ba220e3de9e6;26230628-4f8c-4181-a6fc-95ce5471d158;6465a9b4-8459-4e40-a680-e41f4a8e18d2;c6899540-b58e-43bd-87d0-33ab341bf8e4;5f9346e2-ee54-42b2-8f59-781ec436d7d9;a4c4f01f-60b1-4180-aa2b-c49d1e41d7ff;7ae4ef85-9fb6-4331-a12a-d4c0ed5b6651;5d1fca64-6db9-4ae0-9290-3911ac8b526c;d6140db1-6461-440f-b113-7648cac04bd6,Burst of 15 large cash-outs in under 1 hour
velocity_spike,ee804021-2598-4018-a5b1-60af17b62bd7,f6360768-d45e-4f37-b07a-8c74ef069d8c;21023e63-2d01-40c5-8afd-3afc5acafa88;1bdd33d0-49c7-4bd9-ab42-d8723550c4c0;94d8db51-7678-46c9-a2ac-7b7025ac097c;e07d2871-ea0c-4b46-bba8-1d8afe704fee;6f13ae63-7be5-4449-877f-0d42071cf38d;8389f8e8-40b6-4d9e-b103-977f17ace1ef;0a6911d1-f3d6-4eaf-bcf6-e72bd605a4ca;d12a21ad-7efc-4fff-8025-e29843bbaa98;71b0ef7e-9d73-451f-acda-1dda92e506a9;0300d65c-21d1-42f7-99dc-a554c3db69e3;ae2238bd-5d34-45dd-8fa0-71d96ed11040;aaca4af5-93f0-471f-88ca-ff0dac699720;d3cef290-d3ee-4d07-8dc8-89ca9b79adeb;c357e0ae-45ee-4bfc-af20-db253a222827;77a1250c-3db9-47bc-a729-4043b8c6726a;f47c5b7c-1de0-4340-8f0f-c99a2e8e6c39;0ba2d0ca-e8bf-4294-ad97-adec58459bf7;d3bfdcf4-fa7c-46cf-878b-5e1eee52bea8;66537d7d-632b-42b6-80fe-6c7abefa9db6,Burst of 20 large cash-outs in under 1 hour
velocity_spike,edbeadd3-be59-4797-927c-af6f1743a05e,dab25a09-ec9c-4036-a87e-7dc7e014b56b;850760f0-0cad-4c21-a8b6-ce64249159b9;640f65f5-f141-48aa-9901-60972d6532ba;7496b187-f467-4c9f-9e37-4a2eec590bd8;300e1ae9-6d40-479d-93ab-8066efc1aa38;50f81109-4917-4429-9381-6b049aeedf0f;38a92cc6-a23a-4b86-a2fe-662a32be36f0;581b6584-6f85-456b-896c-06f80850c614;f42b7f62-5f6b-40bf-b167-d972afffb3fd;8e8acc04-d819-4a9b-9ae9-2d700f4fb33e;c2539c62-cacf-4b68-91b4-f4dc5bdd3d06;ea56fe2f-551e-4716-bf79-a26e52e8843f;c731e637-336f-4ce9-a90a-0d471d5d3535;9503841f-5c12-45ce-9cb0-a2d2941cecb0;28a363cb-193f-440c-a7f6-ee418110c35f;ee07b3b4-bdf8-423c-8f72-f13361b6e581;decf341c-c41e-4be1-a2c0-77b5a7cd1b4e;cf0a359b-ff7e-4d71-941d-26b3e198c011;1c4420e3-84dd-40f8-8fde-2d507ccd404a;a5edb34b-f90e-4fab-82e8-8ddf6b5664c7;3ed206c9-b7bb-461a-a332-7a5036318d63;b2bc53cd-5549-4eb7-a6f7-14254d05c4e3;a2e50f1a-a854-47b3-ae5d-c7c1ea3f9bc9;ab3c6095-27f8-4777-8292-b8ae6ce0f2b9;42d427c1-a24f-400f-ba68-602c563b4eef;7f78aa0d-5aa3-4667-84c5-053231f20f3a,Burst of 26 large cash-outs in under 1 hour
velocity_spike,522a74ea-ac50-4e50-be1d-cb2790f06579,69cbd7f6-d3d1-4fa0-854c-6432d6aa8264;3d4a987f-03ae-4ce5-a4a3-0264bf7eb533;7602641f-f972-487b-95b6-b081cd42f13a;dc759069-5a20-4203-ad9c-73dbb2675ff7;92c4dfcb-6533-4242-a3db-4fc34ff34d0e;ab780a45-ef01-4baa-a28b-a80a06c6e442;4430c4e8-0558-40ab-88ce-e7ab3644b5d2;51b8b901-6014-4f1c-a077-766952c65d77;ba74d746-2b30-4c6c-93e4-7064d0dee7e4;1398f599-e7fb-4e79-91b1-c7aef5d90f97;a2986fef-d61b-4c73-a521-ec14eec80eaa;870219b3-da18-4430-8566-702b4cadf960;337d626c-0cfb-4f5c-b360-8a620f53c45d;c692a852-9204-45ef-98f0-c28416b32376;02a83bca-9edf-4a1b-b172-c6e0e971045a;7f61452d-949b-420e-896a-73ab4dc1761b,Burst of 16 large cash-outs in under 1 hour
velocity_spike,09738250-bac5-4fa3-b4f9-026715cfb638,9ca3ea50-2272-440c-8258-0bcc66bf1819;9aff4993-db26-4d09-8d34-92ca4f4a5f19;1bc5dc43-434e-42ab-8d96-59987e93db95;1f971473-e678-41ec-be9c-8e39ec761e50;22215c31-4c36-4f70-8b2b-084610cb901c;b6296cf8-64f2-48f0-87c0-3709ad221ef5;73ab8876-7750-48ee-a2e9-2319ca3f76d2;4d73b041-34e6-4f39-a930-631079e19696;263ff63a-f6dd-4724-badb-be3ada0c6471;0e9379ae-66b5-4d05-95a3-27141d0b0f13;bc6fc9bf-3cdc-4bae-b6bf-5a51d7a312f3;05815410-9583-4096-8807-ce708ba98f81;278d86c1-91e8-464c-bae9-74682745993c;2f07253b-0e5c-4a1f-aacb-62bc61160c47;33f94a14-f1c2-4fa6-b1eb-c4af2d0ce74a;ccb862cc-fd14-4d85-9327-88bbf16fb95e;ed6effdc-6cc3-4dd6-89ca-0c028b7c999c;4150160d-1642-4161-8ba5-f7889b42a3c1;37a5f557-6ab8-4303-93db-fde6a8b8e451,Burst of 19 large cash-outs in under 1 hour
velocity_spike,47158c9d-96e3-45b4-9582-d5efdf3fb660,1290a0c5-0c8c-418c-b620-d94daa79c917;efe6a070-0431-4def-a2ef-cb1c742eec4c;3e3d0270-6b21-4d2b-9e32-ac98d288060b;dd05ee1c-1f3a-4e46-b066-d0d98a236089;c5c7d436-f1e4-4e4f-986d-aafbd858b420;4f4165bb-e23d-4c2f-ac99-34a08fe3ecd0;505e6c77-1d9c-4893-ab88-9eb3b29aec53;5ba1a18a-74a8-4a6e-93fa-5765290c94d4;81bf9efd-208d-4e52-8469-daafdaf7f886;8a7df6cb-e9c1-4550-9380-230838d7f8b0;96830924-897d-4850-87f8-e59d8780c21b;3857561f-d322-4cc8-a8c4-48c3bc64e4b7;5a11128e-1504-4d99-8224-4b07f91bca6b;4e17e612-d7cd-402f-b391-fa868de2d3f4;b5f23634-fc2f-4737-b3d9-2e7c4518b03e;25a70d50-72cb-4f8b-9acb-0fb49def2b6e;297aa563-9d5d-4a95-b6fd-83af4d090ff6;bf9dd662-892f-4359-bce2-8045c33f8cdc;26b359c3-a43e-4670-9e6b-44d48a8943a8;b9f83e51-b642-4d68-8822-98dbf7f9ba49,Burst of 20 large cash-outs in under 1 hour
velocity_spike,ee804021-2598-4018-a5b1-60af17b62bd7,02ada839-cece-4628-9ed6-dbcf776331fe;e3427aae-6c34-4bd9-9171-5e315718b75f;d5944553-021f-4496-9af1-d34f79d4a7d0;3cf99d47-a1b2-4b3f-bc99-fc6b22a1c21a;3b3dc278-c11a-4f80-8623-fd8495438a8a;ea3f61ac-2944-4330-9aba-00be62aff341;a18587d0-d91e-4a07-94e4-7042865f4e17;8c95f0f5-feb9-47cc-8df5-3d4361de7286;6ea63f87-6b24-432d-b2fd-a2395bec4966;ad4aedb4-de18-47a1-9d7c-24cd5bfc7169;07600403-429a-4ba9-a757-84a27f780ce1;0f88e840-320f-4234-94e9-aed15af959aa;fcec2a49-c811-4ca6-9f03-ccba2a10d94f;6b5ca44c-2191-4486-8840-4b09a1bbe9d0;54906207-149b-4d1d-92e8-0e84f4e9817e;43aaff97-c3b4-4a58-b0f7-dc453a913f26,Burst of 16 large cash-outs in under 1 hour
velocity_spike,47158c9d-96e3-45b4-9582-d5efdf3fb660,676b6d29-986d-41d2-b43a-ad78cf5b1a97;95ac0b92-9258-4ec1-b0cd-26b8b6804322;e9e530fd-0a21-4b75-a6f5-c5ec5ed9e061;f79005d0-479e-4ef2-a3da-a955e9176d79;f15d2a63-1d9c-47b3-a175-bc0093718bf0;23bfdbd6-0ffa-45d0-89e6-38c878dc2cd6;ba75a53d-669a-4e6b-8ab2-0d7bdaddd836;f68c3608-6f30-4dec-8e4a-44fab8df0968;86a6aee4-7ad9-42bf-9fe7-e109ec92e52b;ad57d29c-7e5b-4ffd-a01b-33e931b69040;608cf084-6606-4e46-81a8-a4f970adba21;be637241-7cf5-4ffb-bfbb-3ee801b08da2;74cb2701-0dc9-493c-bd2f-b1a113732b25;1c4ced64-4738-4aee-8ebb-74d06a22faf6;9594e52c-9b3c-466d-ae2f-b2911b5213d4;2bee5584-908b-457e-8906-264643b18309;5f866505-9699-49a4-84d1-8a368720a45b;c73f6dd7-a9df-4dee-b976-143d827b9eaa;b1e98c70-3d7d-4778-8eef-612575073436;ac77fce7-059d-4532-909e-56a2b3920625;aa3b67ca-93b3-4380-810a-30b0c6d417ab;a658175c-91eb-456e-b4e3-27523c386e25;5068f9fd-2db5-4b71-b1a0-9cf925d19014;f1b4c8c8-39ce-4855-a94e-092037af4cee;6ae1fcae-40c6-42bc-ac0a-cd59bc5f534a;5859d926-7203-49c6-9258-a6457d42fe30,Burst of 26 large cash-outs in under 1 hour
velocity_spike,4a3feed6-8d43-4a9e-9d76-1be4bfe739b1,8a41f298-1d67-433b-acec-5d73ef2dc334;dca8689e-f6f9-4277-8c4d-99e0efa8e4c3;022f7ce2-6b6e-435c-942c-b1371dd31a5f;f8f70959-1bca-421b-92d7-7eeeedf265f1;abc8a9c4-3de6-4632-8fe0-7126840a7583;74ff7a0e-470d-46fe-a052-173554d9956f;154a2e15-5a45-4dbb-8cad-c9cf86fac562;6503f445-4b06-40e1-98d9-f393c08d86a0;3097d713-359b-4a0d-bb32-f8af0e50f234;e9bf78bc-4567-4ed8-8213-3d2eec598fa8;819658a1-5d86-4096-acb5-4138ca3f4265;7696c045-5ca5-43c8-8310-3fbbf4426e34;3fdf672d-2c6c-4615-8969-c74e39deb5b3;4a39fab9-3172-4b72-a96b-0bbf4c3f78b3;92c63f48-fb7b-4a9a-ae6b-2caebc562c3b;3cbc3b80-ce5b-47bf-b934-cbd9ddf71b9d;b909074b-d442-4ed3-a7c0-a415ef5abd38;65f9fdc3-e268-4eb1-bce5-ee41d64b87fd,Burst of 18 large cash-outs in under 1 hour
velocity_spike,cf623685-bcd0-424f-b2ad-dad395a6a56f,79594d6f-9e5e-4bb3-8d0d-02020d3be045;c815fca3-a170-4d6b-9cc7-30eb6e22f014;524158eb-872e-443b-9d2c-00dc7508e6e0;03476616-448b-4dc2-8ccc-bf88d7efbb7f;11ee714c-9351-4773-924a-67784afb8daf;f3e8860c-da1e-4966-987b-399d23be73e3;6a42f9a4-f92d-4fa0-9ebe-bf632be3fd63;40b05a88-e7f7-48ea-b854-0ae2abc1f1c0;246ffa01-a9dd-4e46-9f8a-2e7daab13916;3c06ae7e-f82f-4b9c-bd50-49d63f741057;1deb5b4b-2325-4e10-89d9-3290049f6c0a;0fbf8e31-7ed4-407e-a94c-00fc5a3a97a1;196543b0-85a7-42e1-b79b-ab085eceb271;6a5f01dc-da35-4cd4-bad1-772e163287e4;9532ec21-584b-4e5a-9f58-5f96506938d1;561abe57-005f-4d16-bd27-1a9cccaa0667;d4f6090d-9631-431a-b959-780a77b6ddbf;4a5db30e-82c2-4209-bd20-b2ab756a6ba9;41ec20ef-b81a-4fa4-b594-d786fafba7a7;4d314fb0-c994-421b-bfdb-a0bdf15d9f99;10a5f6af-2581-48cd-9c93-dc373914077a;3d044cb1-7f2a-492c-a4d3-8b77baa53374;859ae7e6-ba0d-4a89-849b-e71eebac1f7a;0723d100-5496-42cd-aba7-7835621db4f9;9464fff9-cb50-4389-aaa8-19fc50cc4d0d;579704d0-e570-49bb-8d78-bc90114dc397;ea959831-4ead-4e60-ab71-a9e5c38048a0,Burst of 27 large cash-outs in under 1 hour
velocity_spike,09738250-bac5-4fa3-b4f9-026715cfb638,a09b2ec8-46a2-4b60-8503-d16b73ee6024;4e2c820d-6b43-477c-af64-37a4959feffe;0eb90f9d-2cde-40f1-8bec-5e68c54745f0;43ce31a3-29a5-4621-b928-e6063c0196f4;9bb862db-c841-4ea0-b861-5398ea7939cd;395c7cc5-8e28-4990-b8b2-b16b893297c1;5d992421-ff61-4007-80d5-611486032993;07a5267d-a184-47d8-97fe-e856e191d8ca;0b3d97c8-cbb0-445b-8b16-a110da3d6b5d;5a8c51d4-8012-48fd-9243-e1b1c04962d4;24a0cb7c-c2d4-425a-9c07-0f21b6c4286d;8d21adc6-f74d-4fff-8af1-4ae337c6dbf7;d497aabc-4773-4a12-9c17-915e88153ab2;565121ef-5d39-458e-ba3d-f712528b4644;290c9c76-57e0-4e4d-b8b3-dd5f4e92f2e1;26f8a9d4-5195-419b-bd23-0d1d9466c646;1f6c3750-40bf-4830-a1f3-f8e10402467c;0ca17fe4-b108-423f-8a40-26282ed5d8f8;a49858df-e500-4877-a1a4-501c54807b09;87481b28-13e2-4e44-9a7a-c7a240a8bee5;7358ef77-9592-4620-9c44-97e3d2677e10;66a1adf1-534c-48aa-a730-1586c48c8c17;fea32901-2e42-4ae9-aecb-117e9bc89002;a801d656-ff08-40b6-a823-63c3e09462c6;aa88f1f5-d901-4b95-8eef-2f813a0fe261;8d4f0534-29bb-49c3-9fd3-95419e98d694;316773a6-8fae-4e9e-b9f1-7bdf368a226a;222c2c30-8eca-48aa-9d9b-a3e59216800c;0ad3063f-65ff-4c87-9e11-5dc4efc0c4e4;a3b42614-d563-4fbc-a5c5-0de4452a7d63,Burst of 30 large cash-outs in under 1 hour
velocity_spike,3e9c3d6b-f33f-4bc6-b757-c574eca9618e,2fafd985-fc80-4ab6-9bdf-e67857ee9b19;b729bd64-f385-482f-b602-e2a6348a2080;39e1ae03-0483-426c-b92f-4b94d6f861ec;d4541237-b668-4346-a921-b3a1113d969d;6ccf8537-1f1d-4b7c-b1ab-2fe9082e282b;0e196aa3-c04f-4c71-b32e-4fa3c113de8c;64198233-6984-4779-a137-f45be0e83825;dfb0764f-7e2c-48b3-9543-7eb3a5caaa5d;d213c8d6-3144-432d-9bf7-f4aac37a97d2;7c1adf55-bb6a-469b-9d86-c36b34261c1b;1fb1ddaa-da42-4a15-806e-22a3d2e1f9b3;85bb266b-939b-47b7-908a-d5e314d3fcae;73bf65da-4026-4f10-bc0f-d97ea2140a93;d7415390-4069-40e2-a456-cf160e7ee25a;9a759b2a-3579-49cf-bbc9-cf655e561512;52545594-8cb3-4626-b432-643189dfbf57;b8a7b39a-5f6d-4827-bc5e-eca3c3a09c72;fa02b968-8e17-49fd-8d2a-0dfef4633d48;eb68a399-08fa-4402-99fb-400d9f93f51f,Burst of 19 large cash-outs in under 1 hour
velocity_spike,09738250-bac5-4fa3-b4f9-026715cfb638,41643dfc-879d-4fab-bd8a-dd37de6b0551;8b7c4953-44cd-4089-9535-ce6d0875753e;5cab74fe-9d09-4ec9-ba81-f6f24d869dcf;5c02252f-4851-4d72-9709-a08978a0a6d8;e6e5bed5-2974-4460-8630-583ca7aa330e;f8c62d42-b005-4abc-8c81-653a7c3f0f3e;5e29f62b-e070-478c-a073-b1516c97d1b7;87b17782-17a5-42a7-9985-4958d1891bcb;b6dc4c83-e3d9-40c1-bb7a-34d79fd39fc2;9e89b2e4-b98d-466a-87dc-82d486f8519a;7fcc63ef-7f76-46a4-91fa-22646c95fee6;9d2adc25-fe61-4979-8ce3-0ec3b970821b;09d2902e-d836-48c0-a1d4-3bf6acfd3cb6;f524f401-dbd1-4b0e-a8ca-364cf7ad51f3;77c2e246-162a-451d-9580-eada178cc390;b54bb787-5357-4ee5-aed8-73bd522be177;e493424a-d82b-4cc8-9310-8fc65319b51f;a0d1316b-d8ae-4fbe-958b-43688b0ea77c;fdb08f6a-8bb5-40d6-a3fd-6fc271cb8b21;dff9f10e-84d2-44be-928c-1e143d71c3f8,Burst of 20 large cash-outs in under 1 hour
velocity_spike,cf623685-bcd0-424f-b2ad-dad395a6a56f,520ddc38-7bce-48ce-ae3d-7f4fcbe49fd3;5456740c-48a0-4be6-933d-d349d0fdf2e9;deb228ea-964f-4351-ac14-1c8bb4b508d6;d6f73f20-c273-4cd1-9857-094090656821;f3935e67-a810-4a9f-ad20-6f1c11e5ac31;8faed60e-cfd8-461a-b87e-a05643724343;a283175d-d1a5-4f9e-9af1-f00bc2f98350;2405e096-73bb-4c12-a39e-db034e4ef67f;faa43648-0918-41aa-9399-1a17fe6dc3a1;4e0b5a4a-a8aa-483f-944b-8e078e35d9d9;eecf5b8c-74de-40a3-9cde-3c8c13fabc9f;f18bf95d-af1f-4849-81e6-f4c660221c49;e1d47c8a-2d46-4590-9e21-92db75fc9ada;39c25627-6c72-4e49-b0ea-b14c89d766d6;b6979690-85a2-4f8e-a4bb-fe3498e757ea;d85e08e5-8046-47f3-be6a-6ed8ec26e459;574d2ed2-a4fd-4912-871e-1ba02ee6a866;f6fb498e-27c7-42f9-a756-56d172b39f0f;5abebc8b-1dcc-4bfd-b1c6-db9957d59def;658b6938-7c6e-4518-b06b-39ad5118aa36;ea978c9c-ef48-4ccd-9179-04b6995b206a;a4c2a90f-ec4a-4481-9fab-b878753ea748;a08a253c-6076-406f-a91f-e1302cf0b966;72a19f77-d204-4920-9c3d-863122d80790;37a6f9d4-231e-48b7-b725-896d1569dd3b;ba1292f5-c7ac-49f8-8e93-5dfdd92f7e40,Burst of 26 large cash-outs in under 1 hour
velocity_spike,4a3feed6-8d43-4a9e-9d76-1be4bfe739b1,2d85e047-6eb9-4bf3-ae88-4410ec64ae94;ac4eefa1-52ef-4641-b0ac-8c5cc8d384a7;18e12fe9-d95f-4b47-8472-e3a5b10164a5;b1147f3d-7dd7-4f3a-91be-5aca5b1abffb;cdd37d4d-7cd2-4d2f-abab-10324e90e537;99aeb862-4a4a-490d-b6c1-52848a9647e2;e7a6ef69-cd96-4207-b807-d35873e29c11;09710a6a-1c0e-466b-8bd0-8704cc37d84b;cd9c5415-c766-4180-a082-884f63b2610b;118c22c5-c96e-4639-9c91-5872fb3b4e91;6a935ce7-6415-4514-a69f-3f44c500128e;e2c818b2-0085-4324-935d-2433d3be1c3a;6295c553-52d8-48fa-9923-9227f5c39146;ebe2e1d7-335a-4215-987f-4b62b2d57d23;f363114b-6902-4c4a-8cd9-be2269b2ba48;5eb8eede-c8c9-444b-9a1f-c98ff9a83b91,Burst of 16 large cash-outs in under 1 hour
velocity_spike,cf623685-bcd0-424f-b2ad-dad395a6a56f,c56eb6f4-dd04-4d5a-af7a-24580c7b3c12;c154876e-4b16-448e-ad19-38417e583181;dd598740-be07-481e-8278-6a866b5dd92a;790c39a0-3f77-4c86-acf9-c19310314f5d;f3beb09b-f438-49af-851c-262785b34281;08df4efe-ed30-4bf2-8456-daaa2ec7efef;f4001ca9-e12f-4d54-970e-f6c878cd26ff;79c03175-9794-48b6-a156-1cc7ecd4355c;97c747b0-54bc-4fba-9e0d-ae6e23afc499;6eb09b0d-1f60-4dcd-8427-7c396ac98b73;bbaf8faf-6117-4d1a-aebb-468ce404f911;83ff3823-9e65-45af-b4bc-c897d6304ee0;98abecdf-c5f9-4ec1-9fec-a530e4dd7cf7;2f6b29ef-86ef-4bb4-8517-2bb994685da8;5bdcc1b0-7245-4fb0-bd9d-3fe0360dc557;d9c771df-52ad-4dc8-bffc-fa8deed568fa;e48b0109-4787-476e-95db-ef2f1d8ab8ac;21bb5c59-f815-4f07-ab16-f11f76652ca2,Burst of 18 large cash-outs in under 1 hour
velocity_spike,47158c9d-96e3-45b4-9582-d5efdf3fb660,6097f7d1-32c3-4c09-8815-0b8da9ca7a4a;3ae0bf8d-afea-4996-9c09-424055307cf1;6dc504af-e7f6-4645-af6f-db27338c764a;ee17daa7-8e9a-4141-8f77-4dc245befea6;a7412763-021b-4d31-a20d-459848beccd8;d9b5fe61-4765-45d3-ad83-4e5511cc4b61;3a0cd60d-d934-4f4b-b56d-679bef5b6e41;186c4b88-3dd2-45ab-9d6e-07c1875a5cae;d11bb125-a5d5-43c7-9a9c-5b78eb4e164e;1909a130-17ca-42c5-be49-83b279026a4e;0b88cbb8-1719-451c-8044-8f8811a65ca4;3cf381da-81cf-4fcc-8af2-42849d12f120;1182fccb-2ae0-4d68-8e4a-9d2bbe29bdc6;26b1a032-631a-40bd-bcfb-47ac435dc7dd;16eb897d-cfed-4427-9d81-979a2c6dd239;7911c4d9-01ca-4861-8f78-0032f38dc618;f71360ba-8832-461f-8699-b47c569edcd3;1d6c4729-ee0c-4bb4-a048-1afd52b2df84;2b664842-c084-49dd-a8fe-33f14976198e;78069353-02b9-4f8d-a954-51bbf3959415;e748b68d-3714-4fac-897f-bc46f83cd34b;0e2f3fb1-27b4-4c3c-bcf9-51919b2a70e7;cd3a83ed-0077-4cd4-b9b0-9b3f9973aabd;a9c9a02c-2dfa-493c-ac12-0d9c0f106c54;4609f6e3-4cea-47eb-970f-a7f6858235f1,Burst of 25 large cash-outs in under 1 hour
velocity_spike,edbeadd3-be59-4797-927c-af6f1743a05e,8f372688-3586-4781-beb9-f2fb1035d5ad;9165c21c-b631-43f5-b77b-6770cc228d99;8b6636b7-ee46-42c6-9cf8-51571a3190fb;fa0e297d-eaf9-44af-8fa5-4edb466b5863;870c88a3-2363-4f0f-928b-68a5643ab638;9a57e967-0eca-4632-a085-e46a3d05f79f;89bc95ae-6618-4409-a5fb-fc8c2516acbf;7aeed03c-db1a-4c91-92b3-f89251309b35;da7e27db-610e-495b-a31c-bfd599ebbaf3;2978f0a8-1b01-470f-8f17-9c2005bd435c;39269955-dc9d-45f2-93e1-9837c8e66954;66729aa9-0d34-4b56-b8d8-5ac52bacbedb;26c7da01-e2ed-4291-a1ac-71e85fe70212;9c32e4d9-2767-47cb-bc14-dba1f6700f34;38f9f0de-aa90-4591-8a51-32e36dd472d4;0f48e590-4161-4770-abbd-e6e14e7a7bcd;1c4e530e-fbbb-4155-bb9a-be75ef42bae3;e0422863-af59-4059-8106-41db0e37ba72;fb2451a3-67ca-4690-a542-64c871ffd183;f7011b95-5deb-4322-bd2e-73d9f6f5c0e8;a7ce080a-28dc-4deb-bd7d-bd8f47b4c090;9aad6db0-56c4-4674-ba23-d2dcff75cc3f;d5dca5be-db80-4fcb-bf6f-30123a79760c;023322d4-0a71-464d-bad7-0e667cbfb777;7d272d66-dcd2-4f38-a785-91ba61d0bf7f;80ab324f-1079-4119-8a7a-45ad387038ae;758c10e1-0a7a-43f4-8d9f-ba7622688a7e;278787a9-6741-48c5-a944-61fd6b5e31ba;76c48544-246b-43c9-a974-39f9d5b3a14e,Burst of 29 large cash-outs in under 1 hour
